order_date,order_code,tkt_code,order_intrnl_line_num,actl_batch_qty,cstmry_actl_batch_qty,metric_actl_batch_qty,matl_price,cstmry_matl_price,metric_matl_price,haul_price,cstmry_haul_price,metric_haul_price,delv_price,cstmry_delv_price,metric_delv_price,cost,cost_uom,cstmry_cost,metric_cost,cost_ext_code,ext_matl_cost_amt,delv_qty,cstmry_delv_qty,metric_delv_qty,delv_qty_uom,cstmry_delv_qty_uom,metric_delv_qty_uom,orig_delv_qty,cstmry_orig_delv_qty,metric_orig_delv_qty,order_delv_qty,cstmry_order_delv_qty,metric_order_delv_qty,dump_qty,cstmry_dump_qty,metric_dump_qty,pre_batched_qty,cstmry_pre_batched_qty,metric_pre_batched_qty,resold_qty,cstmry_resold_qty,metric_resold_qty,price_qty,cstmry_price_qty,metric_price_qty,tkt_qty,cstmry_tkt_qty,metric_tkt_qty,resold_tkt_code,rm_slump,rm_slump_uom,rm_mix_flag,ext_price_amt,ship_plant_code,susp_rsn_code,invy_adjust_code,sales_anl_adjust_code,moved_order_date,moved_to_order_code,moved_from_order_code,reused_order_date,reused_order_code,batch_code,am_min_temp,invc_round_diff_amt,chrg_cart_code,ext_matl_price,ext_haul_price,ext_delv_price,inventory_update_qty,temperature,temperature_uom,energy_consumed,energy_consumed_uom,pct_hydrate,record_origin_code,pre_batched_water_qty,pre_batched_water_uom,pre_batched_uom,order_num,version,seq_num,external_plant_code,dump_water_qty,ext_pay_cart_amt,pay_cart_qty,pay_cart_qty_uom,pay_cart_rate_amt,min_slump,max_slump,update_date,u_version,lot_num_list
2025-01-02 00:00:00,           3,  267785,1,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,9.50,9.50,7.26,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,4       ,,True,1415.50,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-02 11:01:09.920000,!,
2025-01-02 00:00:00,           3,  267786,1,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,19.00,19.00,14.53,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,4       ,,True,1415.50,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-02 11:16:22.630000,!,
2025-01-02 00:00:00,           3,  267795,1,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,28.50,28.50,21.79,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,4       ,,True,1415.50,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-02 12:58:33.240000,!,
2025-01-02 00:00:00,           7,  267787,4,1.50,1.50,1.15,309.00,309.00,404.17,0.00,0.00,0.00,309.00,309.00,404.17,,,,,,0.00,1.50,1.50,1.15,40003,40003,40013,1.50,1.50,1.15,1.50,1.50,1.15,,,,,,,,,,1.50,1.50,1.15,1.50,1.50,1.15,,    4.00,,True,463.50,  6,,,,,,,,,,,,,463.50,0.00,463.50,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-08 16:52:41.180000,"""",
2025-01-02 00:00:00,           7,  267788,2,7.00,7.00,5.35,195.00,195.00,255.06,0.00,0.00,0.00,195.00,195.00,255.06,,,,,,,7.00,7.00,5.35,40003,40003,40013,7.00,7.00,5.35,7.00,7.00,5.35,,,,,,,,,,7.00,7.00,5.35,7.00,7.00,5.35,,7       ,,True,1365.00,  6,,,,,,,,,,,,,1365.00,0.00,1365.00,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-08 16:52:41.240000,"""",
2025-01-02 00:00:00,           7,  267794,2,7.00,7.00,5.35,195.00,195.00,255.06,0.00,0.00,0.00,195.00,195.00,255.06,,,,,,,7.00,7.00,5.35,40003,40003,40013,7.00,7.00,5.35,14.00,14.00,10.70,,,,,,,,,,7.00,7.00,5.35,7.00,7.00,5.35,,7       ,,True,1365.00,  6,,,,,,,,,,,,,1365.00,0.00,1365.00,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-08 16:52:41.290000,"""",
2025-01-02 00:00:00,           9,  267770,5,8.50,8.50,6.50,,,,,,,,,,,,,,,,8.50,8.50,6.50,40003,40003,40013,8.50,8.50,6.50,8.50,8.50,6.50,,,,,,,,,,8.50,8.50,6.50,8.50,8.50,6.50,,    4.00,,True,1198.50,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-02 08:07:50.120000,!,
2025-01-02 00:00:00,           9,  267773,5,8.50,8.50,6.50,,,,,,,,,,,,,,,,8.50,8.50,6.50,40003,40003,40013,8.50,8.50,6.50,17.00,17.00,13.00,,,,,,,,,,8.50,8.50,6.50,8.50,8.50,6.50,,    4.00,,True,1198.50,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-02 08:31:19.610000,!,
2025-01-02 00:00:00,           9,  267775,5,8.50,8.50,6.50,,,,,,,,,,,,,,,,8.50,8.50,6.50,40003,40003,40013,8.50,8.50,6.50,25.50,25.50,19.50,,,,,,,,,,8.50,8.50,6.50,8.50,8.50,6.50,,    4.00,,True,1198.50,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-02 08:50:17.990000,!,
2025-01-02 00:00:00,           9,  267776,5,8.25,8.25,6.31,,,,,,,,,,,,,,,,8.25,8.25,6.31,40003,40003,40013,8.25,8.25,6.31,33.75,33.75,25.80,,,,,,,,,,8.25,8.25,6.31,8.25,8.25,6.31,,    4.00,,True,1163.25,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-02 09:10:22.890000,!,
2025-01-02 00:00:00,           9,  267777,5,8.25,8.25,6.31,,,,,,,,,,,,,,,,8.25,8.25,6.31,40003,40003,40013,8.25,8.25,6.31,42.00,42.00,32.11,,,,,,,,,,8.25,8.25,6.31,8.25,8.25,6.31,,    4.00,,True,1163.25,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-02 09:30:18.530000,!,
2025-01-02 00:00:00,           9,  267780,16,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,9.50,9.50,7.26,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,    4.00,,True,1358.50,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-02 10:02:52.530000,!,
2025-01-02 00:00:00,           9,  267782,16,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,19.00,19.00,14.53,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,    4.00,,True,1358.50,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-02 10:25:48.160000,!,
2025-01-02 00:00:00,           9,  267784,16,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,28.50,28.50,21.79,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,    4.00,,True,1358.50,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-02 10:41:05.690000,!,
2025-01-02 00:00:00,          10,  267789,4,8.25,8.25,6.31,,,,,,,,,,,,,,,,8.25,8.25,6.31,40003,40003,40013,8.25,8.25,6.31,8.25,8.25,6.31,,,,,,,,,,8.25,8.25,6.31,8.25,8.25,6.31,,    4.00,,True,1134.38,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-02 12:16:40.740000,!,
2025-01-02 00:00:00,          10,  267790,4,8.25,8.25,6.31,,,,,,,,,,,,,,,,8.25,8.25,6.31,40003,40003,40013,8.25,8.25,6.31,16.50,16.50,12.61,,,,,,,,,,8.25,8.25,6.31,8.25,8.25,6.31,,    4.00,,True,1134.38,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-02 12:24:23.630000,!,
2025-01-02 00:00:00,          10,  267791,4,8.25,8.25,6.31,,,,,,,,,,,,,,,,8.25,8.25,6.31,40003,40003,40013,8.25,8.25,6.31,24.75,24.75,18.92,,,,,,,,,,8.25,8.25,6.31,8.25,8.25,6.31,,    4.00,,True,1134.38,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-02 12:35:45.900000,!,
2025-01-02 00:00:00,          10,  267792,4,8.25,8.25,6.31,,,,,,,,,,,,,,,,8.25,8.25,6.31,40003,40003,40013,8.25,8.25,6.31,33.00,33.00,25.23,,,,,,,,,,8.25,8.25,6.31,8.25,8.25,6.31,,    4.00,,True,1134.38,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-02 12:40:48.790000,!,
2025-01-02 00:00:00,          10,  267793,4,8.00,8.00,6.12,,,,,,,,,,,,,,,,8.00,8.00,6.12,40003,40003,40013,8.00,8.00,6.12,41.00,41.00,31.35,,,,,,,,,,8.00,8.00,6.12,8.00,8.00,6.12,,    4.00,,True,1100.00,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-02 12:48:03.900000,!,
2025-01-02 00:00:00,          12,  267767,1,9.50,9.50,7.26,159.00,159.00,207.97,0.00,0.00,0.00,159.00,159.00,207.97,55.890,,55.890,55.890,1,530.96,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,9.50,9.50,7.26,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,4       ,,True,1510.50,  6,,,,,,,,,,,,,1510.50,0.00,1510.50,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-08 16:55:10.270000,"""",
2025-01-02 00:00:00,          12,  267768,1,9.50,9.50,7.26,159.00,159.00,207.97,0.00,0.00,0.00,159.00,159.00,207.97,55.890,,55.890,55.890,1,530.96,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,9.50,9.50,7.26,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,4       ,,True,1510.50,  6,,,,,,,,,,,,,1510.50,0.00,1510.50,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-08 16:55:10.350000,"""",
2025-01-02 00:00:00,          12,  267769,1,9.50,9.50,7.26,159.00,159.00,207.97,0.00,0.00,0.00,159.00,159.00,207.97,55.890,,55.890,55.890,1,530.96,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,9.50,9.50,7.26,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,4       ,,True,1510.50,  6,,,,,,,,,,,,,1510.50,0.00,1510.50,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-08 16:55:10.430000,"""",
2025-01-02 00:00:00,          12,  267771,1,9.50,9.50,7.26,159.00,159.00,207.97,0.00,0.00,0.00,159.00,159.00,207.97,55.890,,55.890,55.890,1,530.96,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,9.50,9.50,7.26,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,4       ,,True,1510.50,  6,,,,,,,,,,,,,1510.50,0.00,1510.50,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-08 16:55:10.490000,"""",
2025-01-02 00:00:00,          12,  267778,1,9.00,9.00,6.88,159.00,159.00,207.97,0.00,0.00,0.00,159.00,159.00,207.97,55.890,,55.890,55.890,1,503.01,9.00,9.00,6.88,40003,40003,40013,9.00,9.00,6.88,9.00,9.00,6.88,,,,,,,,,,9.00,9.00,6.88,9.00,9.00,6.88,,4       ,,True,1431.00,  6,,,,,,,,,,,,,1431.00,0.00,1431.00,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-08 16:55:10.570000,"""",
2025-01-02 00:00:00,          12,  267779,1,5.00,5.00,3.82,159.00,159.00,207.97,0.00,0.00,0.00,159.00,159.00,207.97,55.890,,55.890,55.890,1,279.45,5.00,5.00,3.82,40003,40003,40013,5.00,5.00,3.82,5.00,5.00,3.82,,,,,,,,,,5.00,5.00,3.82,5.00,5.00,3.82,,4       ,,True,795.00,  6,,,,,,,,,,,,,795.00,0.00,795.00,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-08 16:55:10.650000,"""",
2025-01-02 00:00:00,          31,  267781,4,6.75,6.75,5.16,,,,,,,,,,,,,,,,6.75,6.75,5.16,40003,40003,40013,6.75,6.75,5.16,6.75,6.75,5.16,,,,,,,,,,6.75,6.75,5.16,6.75,6.75,5.16,,    4.00,,True,965.25,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-02 10:23:52.150000,!,
2025-01-02 00:00:00,          31,  267783,4,6.75,6.75,5.16,,,,,,,,,,,,,,,,6.75,6.75,5.16,40003,40003,40013,6.75,6.75,5.16,13.50,13.50,10.32,,,,,,,,,,6.75,6.75,5.16,6.75,6.75,5.16,,    4.00,,True,965.25,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-02 10:40:58.640000,!,
2025-01-02 00:00:00,          51,  267772,1,4.50,4.50,3.44,,,,,,,,,,,,,,,,4.50,4.50,3.44,40003,40003,40013,4.50,4.50,3.44,4.50,4.50,3.44,,,,,,,,,,4.50,4.50,3.44,4.50,4.50,3.44,,3       ,,True,740.25,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-02 08:26:56.370000,!,
2025-01-02 00:00:00,          52,  267774,1,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,9.50,9.50,7.26,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,    1.50,,True,1377.50,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-02 08:36:09.740000,!,
2025-01-03 00:00:00,           3,  267802,1,4.00,4.00,3.06,,,,,,,,,,,,,,,,4.00,4.00,3.06,40003,40003,40013,4.00,4.00,3.06,4.00,4.00,3.06,,,,,,,,,,4.00,4.00,3.06,4.00,4.00,3.06,,5       ,,True,660.00,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 07:39:25.030000,!,
2025-01-03 00:00:00,           5,  267820,1,8.00,8.00,6.12,,,,,,,,,,,,,,,,8.00,8.00,6.12,40003,40003,40013,8.00,8.00,6.12,8.00,8.00,6.12,,,,,,,,,,8.00,8.00,6.12,8.00,8.00,6.12,,3       ,,True,1316.00,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 10:20:22.580000,!,
2025-01-03 00:00:00,           6,  267832,4,2.00,2.00,1.53,309.00,309.00,404.17,0.00,0.00,0.00,309.00,309.00,404.17,,,,,,0.00,2.00,2.00,1.53,40003,40003,40013,2.00,2.00,1.53,2.00,2.00,1.53,,,,,,,,,,2.00,2.00,1.53,2.00,2.00,1.53,,    4.00,,True,618.00,  6,,,,,,,,,,,,,618.00,0.00,618.00,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-09 08:41:35.420000,"""",
2025-01-03 00:00:00,           6,  267834,2,7.00,7.00,5.35,195.00,195.00,255.06,0.00,0.00,0.00,195.00,195.00,255.06,,,,,,,7.00,7.00,5.35,40003,40003,40013,7.00,7.00,5.35,7.00,7.00,5.35,,,,,,,,,,7.00,7.00,5.35,7.00,7.00,5.35,,7       ,,True,1365.00,  6,,,,,,,,,,,,,1365.00,0.00,1365.00,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-09 08:41:35.450000,"""",
2025-01-03 00:00:00,           6,  267838,2,7.00,7.00,5.35,195.00,195.00,255.06,0.00,0.00,0.00,195.00,195.00,255.06,,,,,,,7.00,7.00,5.35,40003,40003,40013,7.00,7.00,5.35,14.00,14.00,10.70,,,,,,,,,,7.00,7.00,5.35,7.00,7.00,5.35,,7       ,,True,1365.00,  6,,,,,,,,,,,,,1365.00,0.00,1365.00,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-09 08:41:35.490000,"""",
2025-01-03 00:00:00,           9,  267819,4,7.00,7.00,5.35,,,,,,,,,,,,,,,,7.00,7.00,5.35,40003,40003,40013,7.00,7.00,5.35,7.00,7.00,5.35,,,,,,,,,,7.00,7.00,5.35,7.00,7.00,5.35,,    4.00,,True,1001.00,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 10:01:34.900000,!,
2025-01-03 00:00:00,          10,  267814,5,8.75,8.75,6.69,,,,,,,,,,,,,,,,8.75,8.75,6.69,40003,40003,40013,8.75,8.75,6.69,8.75,8.75,6.69,,,,,,,,,,8.75,8.75,6.69,8.75,8.75,6.69,,    4.00,,True,1203.13,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 09:00:36.420000,!,
2025-01-03 00:00:00,          10,  267815,5,8.75,8.75,6.69,,,,,,,,,,,,,,,,8.75,8.75,6.69,40003,40003,40013,8.75,8.75,6.69,17.50,17.50,13.38,,,,,,,,,,8.75,8.75,6.69,8.75,8.75,6.69,,    4.00,,True,1203.13,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 09:05:39.290000,!,
2025-01-03 00:00:00,          10,  267816,5,8.75,8.75,6.69,,,,,,,,,,,,,,,,8.75,8.75,6.69,40003,40003,40013,8.75,8.75,6.69,26.25,26.25,20.07,,,,,,,,,,8.75,8.75,6.69,8.75,8.75,6.69,,    4.00,,True,1203.13,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 09:11:36.870000,!,
2025-01-03 00:00:00,          10,  267817,5,8.75,8.75,6.69,,,,,,,,,,,,,,,,8.75,8.75,6.69,40003,40003,40013,8.75,8.75,6.69,35.00,35.00,26.76,,,,,,,,,,8.75,8.75,6.69,8.75,8.75,6.69,,    4.00,,True,1203.13,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 09:16:49.110000,!,
2025-01-03 00:00:00,          11,  267827,7,9.25,9.25,7.07,,,,,,,,,,,,,,,,9.25,9.25,7.07,40003,40003,40013,9.25,9.25,7.07,9.25,9.25,7.07,,,,,,,,,,9.25,9.25,7.07,9.25,9.25,7.07,,4       ,,True,1258.00,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 11:54:19.450000,!,
2025-01-03 00:00:00,          11,  267830,7,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,18.75,18.75,14.33,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,4       ,,True,1292.00,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 12:14:24.210000,!,
2025-01-03 00:00:00,          11,  267831,7,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,28.25,28.25,21.60,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,4       ,,True,1292.00,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 12:26:09.860000,!,
2025-01-03 00:00:00,          11,  267835,7,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,37.75,37.75,28.86,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,4       ,,True,1292.00,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 13:03:47.520000,!,
2025-01-03 00:00:00,          11,  267837,7,9.25,9.25,7.07,,,,,,,,,,,,,,,,9.25,9.25,7.07,40003,40003,40013,9.25,9.25,7.07,47.00,47.00,35.93,,,,,,,,,,9.25,9.25,7.07,9.25,9.25,7.07,,4       ,,True,1258.00,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 13:16:29.980000,!,
2025-01-03 00:00:00,          11,  267839,7,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,56.50,56.50,43.20,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,4       ,,True,1292.00,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 13:30:43.640000,!,
2025-01-03 00:00:00,          11,  267840,7,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,66.00,66.00,50.46,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,4       ,,True,1292.00,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 13:42:52.780000,!,
2025-01-03 00:00:00,          11,  267842,7,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,75.50,75.50,57.72,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,4       ,,True,1292.00,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 13:57:12.430000,!,
2025-01-03 00:00:00,          11,  267843,7,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,85.00,85.00,64.99,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,4       ,,True,1292.00,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 14:09:01.530000,!,
2025-01-03 00:00:00,          11,  267844,7,9.75,9.75,7.45,,,,,,,,,,,,,,,,9.75,9.75,7.45,40003,40003,40013,9.75,9.75,7.45,94.75,94.75,72.44,,,,,,,,,,9.75,9.75,7.45,9.75,9.75,7.45,,4       ,,True,1326.00,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 14:18:14.810000,!,
2025-01-03 00:00:00,          11,  267845,7,9.75,9.75,7.45,,,,,,,,,,,,,,,,9.75,9.75,7.45,40003,40003,40013,9.75,9.75,7.45,104.50,104.50,79.89,,,,,,,,,,9.75,9.75,7.45,9.75,9.75,7.45,,4       ,,True,1326.00,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 14:28:43.080000,!,
2025-01-03 00:00:00,          11,  267846,7,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,114.00,114.00,87.16,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,4       ,,True,1292.00,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 14:39:24,!,
2025-01-03 00:00:00,          12,  267800,1,3.00,3.00,2.29,,,,,,,,,,,,,,,,3.00,3.00,2.29,40003,40003,40013,3.00,3.00,2.29,3.00,3.00,2.29,,,,,,,,,,3.00,3.00,2.29,3.00,3.00,2.29,,6       ,,True,442.50,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 07:31:14.110000,!,
2025-01-03 00:00:00,          15,  267796,1,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,9.50,9.50,7.26,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,    4.00,,True,1662.50,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 06:30:33.300000,!,
2025-01-03 00:00:00,          15,  267805,6,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,9.50,9.50,7.26,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,    4.00,,True,1662.50,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 07:54:39.410000,!,
2025-01-03 00:00:00,          24,  267806,1,7.00,7.00,5.35,,,,,,,,,,,,,,,,7.00,7.00,5.35,40003,40003,40013,7.00,7.00,5.35,7.00,7.00,5.35,,,,,,,,,,7.00,7.00,5.35,7.00,7.00,5.35,,3.00    ,,True,1225.00,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 08:07:05.380000,!,
2025-01-03 00:00:00,          25,  267824,4,9.50,9.50,7.26,,,,,,,,,,,,,,,,9.50,9.50,7.26,40003,40003,40013,9.50,9.50,7.26,9.50,9.50,7.26,,,,,,,,,,9.50,9.50,7.26,9.50,9.50,7.26,,    4.00,,True,1287.25,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 11:08:37.710000,!,
2025-01-03 00:00:00,          28,  267821,1,2.00,2.00,1.53,,,,,,,,,,,,,,,,2.00,2.00,1.53,40003,40003,40013,2.00,2.00,1.53,2.00,2.00,1.53,,,,,,,,,,2.00,2.00,1.53,2.00,2.00,1.53,,    4.00,,True,360.00,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 10:26:35.970000,!,
2025-01-03 00:00:00,          33,  267797,4,8.50,8.50,6.50,,,,,,,,,,,,,,,,8.50,8.50,6.50,40003,40003,40013,8.50,8.50,6.50,8.50,8.50,6.50,,,,,,,,,,8.50,8.50,6.50,8.50,8.50,6.50,,    4.00,,True,1215.50,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 06:37:59.130000,!,
2025-01-03 00:00:00,          33,  267798,4,8.50,8.50,6.50,,,,,,,,,,,,,,,,8.50,8.50,6.50,40003,40003,40013,8.50,8.50,6.50,17.00,17.00,13.00,,,,,,,,,,8.50,8.50,6.50,8.50,8.50,6.50,,    4.00,,True,1215.50,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 07:00:38.430000,!,
2025-01-03 00:00:00,          34,  267801,4,9.25,9.25,7.07,,,,,,,,,,,,,,,,9.25,9.25,7.07,40003,40003,40013,9.25,9.25,7.07,9.25,9.25,7.07,,,,,,,,,,9.25,9.25,7.07,9.25,9.25,7.07,,    4.00,,True,1304.25,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 07:35:19.730000,!,
2025-01-03 00:00:00,          34,  267804,4,9.25,9.25,7.07,,,,,,,,,,,,,,,,9.25,9.25,7.07,40003,40003,40013,9.25,9.25,7.07,18.50,18.50,14.14,,,,,,,,,,9.25,9.25,7.07,9.25,9.25,7.07,,    4.00,,True,1304.25,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2025-01-03 07:51:50.150000,!,
